"44","9","first_name","David"
"45","9","last_name","Lines"
"46","9","description","In the Italian Dept., University of Warwick"
"47","10","nickname","dianarobin"
"48","10","rich_editing","true"
"49","10","comment_shortcuts","false"
"50","10","admin_color","fresh"
"51","10","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"52","11","nickname","Matt Doherty"
"53","11","rich_editing","true"
"54","11","comment_shortcuts","false"
"55","11","admin_color","fresh"
"56","11","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"57","11","closedpostboxes_dashboard","a:1:{i:0;s:0:"""";}"
"58","11","metaboxhidden_dashboard","a:1:{i:0;s:0:"""";}"
"59","12","nickname","kevin stevens"
"60","12","rich_editing","true"
"61","12","comment_shortcuts","false"
"62","12","admin_color","fresh"
"63","12","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"64","13","nickname","pzelchenko"
"65","13","rich_editing","true"
"66","13","comment_shortcuts","false"
"67","13","admin_color","fresh"
"68","13","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"69","10","closedpostboxes_dashboard","a:1:{i:0;s:25:""dashboard_recent_comments"";}"
"70","10","metaboxhidden_dashboard","a:1:{i:0;s:0:"""";}"
"71","1","hfst_usersettings","align=center&m0=c&m1=c&m2=c&m3=c&m4=c&m5=c&m6=c&m7=c&m8=c&editor=tinymce&uploader=1"
"72","1","hfst_usersettingstime","1277218579"
"73","14","nickname","zsschiff"
"74","14","rich_editing","true"
"75","14","comment_shortcuts","false"
"76","14","admin_color","fresh"
"77","14","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"78","15","nickname","J.Masten"
"79","15","rich_editing","true"
"80","15","comment_shortcuts","false"
"81","15","admin_color","fresh"
"82","15","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"83","16","nickname","AngelaNuovo"
"84","16","rich_editing","true"
"85","16","comment_shortcuts","false"
"86","16","admin_color","fresh"
"87","16","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"88","17","nickname","Bibliologia"
"89","17","rich_editing","true"
"90","17","comment_shortcuts","false"
"91","17","admin_color","fresh"
"92","17","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"93","18","nickname","Robert Williams"
"94","18","rich_editing","true"
"95","18","comment_shortcuts","false"
"96","18","admin_color","fresh"
"97","18","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"98","19","nickname","John Vincler"
"99","19","rich_editing","true"
"100","19","comment_shortcuts","false"
"101","19","admin_color","fresh"
"102","19","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"103","19","first_name","John"
"104","19","last_name","Vincler"
"105","20","nickname","sgaylard"
"106","20","rich_editing","true"
"107","20","comment_shortcuts","false"
"108","20","admin_color","fresh"
"109","20","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"110","21","nickname","EWheatley"
"111","21","rich_editing","true"
"112","21","comment_shortcuts","false"
"113","21","admin_color","fresh"
"114","21","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"115","22","nickname","MQuinlan"
"116","22","rich_editing","true"
"117","22","comment_shortcuts","false"
"118","22","admin_color","fresh"
"119","22","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"120","23","nickname","Ray Clemens"
"121","23","rich_editing","true"
"122","23","comment_shortcuts","false"
"123","23","admin_color","fresh"
"124","23","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"125","5","comment_shortcuts","false"
"126","5","hfst_user_level","0"
"127","24","nickname","Chris Warner"
"128","24","rich_editing","true"
"129","24","comment_shortcuts","false"
"130","24","admin_color","fresh"
"131","24","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"163","30","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"162","30","admin_color","fresh"
"153","18","metaboxhidden_dashboard","a:1:{i:0;s:0:"""";}"
"161","30","comment_shortcuts","false"
"152","18","closedpostboxes_dashboard","a:1:{i:0;s:24:""dashboard_incoming_links"";}"
"160","30","rich_editing","true"
"159","30","nickname","Hannah_Zdansky"
"197","35","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"182","21","last_name","Wheatley"
"181","21","first_name","Edward"
"180","10","last_name","Robin"
"179","10","first_name","Diana"
"175","16","last_name","Nuovo"
"174","16","first_name","Angela"
"196","35","admin_color","fresh"
"195","35","comment_shortcuts","false"
"193","35","nickname","Dan Sheerin"
"194","35","rich_editing","true"
"232","42","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"231","42","admin_color","fresh"
"230","42","comment_shortcuts","false"
"229","42","rich_editing","true"
"228","42","nickname","Richard Wistreich"
"292","54","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"291","54","admin_color","fresh"
"290","54","comment_shortcuts","false"
"288","54","nickname","eardissi"
"289","54","rich_editing","true"
"432","82","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"428","82","nickname","Richard Mallette"
"429","82","rich_editing","true"
"430","82","comment_shortcuts","false"
"431","82","admin_color","fresh"
"1493","1","hfst_dashboard_quick_press_last_post_id","1471"
"1494","2","hfst_dashboard_quick_press_last_post_id","1472"
"23574","1772","hfst_user_level","0"
"491","1","screen_layout_dashboard","2"
"533","101","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"532","101","admin_color","fresh"
"529","101","nickname","cessolis"
"530","101","rich_editing","true"
"531","101","comment_shortcuts","false"
"534","2","comment_shortcuts","false"
"535","2","hfst_user_level","10"
"575","109","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"573","109","comment_shortcuts","false"
"574","109","admin_color","fresh"
"572","109","rich_editing","true"
"571","109","nickname","Eric M. Sacco"
"576","110","nickname","Lauren Madak"
"577","110","rich_editing","true"
"578","110","comment_shortcuts","false"
"579","110","admin_color","fresh"
"580","110","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"598","114","nickname","mikegoddard"
"599","114","rich_editing","true"
"600","114","comment_shortcuts","false"
"601","114","admin_color","fresh"
"602","114","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"603","115","nickname","Maureen Maselko"
"604","115","rich_editing","true"
"605","115","comment_shortcuts","false"
"606","115","admin_color","fresh"
"607","115","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"608","115","first_name","Maureen"
"609","115","last_name","Maselko"
"74113","5864","first_name","Lauren"
"74114","5864","last_name","Ainsworth"
"73924","5850","use_ssl","0"
"73925","5850","show_admin_bar_front","true"
"73923","5850","admin_color","coffee"
"626","118","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"625","118","admin_color","fresh"
"624","118","comment_shortcuts","false"
"623","118","rich_editing","true"
"622","118","nickname","sarah"
"627","119","nickname","ChristinaL"
"628","119","rich_editing","true"
"629","119","comment_shortcuts","false"
"630","119","admin_color","fresh"
"631","119","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"632","110","first_name","Lauren"
"633","110","last_name","Madak"
"634","110","description","Graduate student in the Department of History at the University of Connecticut."
"644","121","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"643","121","admin_color","fresh"
"642","121","comment_shortcuts","false"
"641","121","rich_editing","true"
"640","121","nickname","Ken Gouwens"
"645","122","nickname","William Pettas"
"646","122","rich_editing","true"
"647","122","comment_shortcuts","false"
"648","122","admin_color","fresh"
"649","122","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"650","122","first_name","William"
"651","122","last_name","Pettas"
"661","124","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"660","124","admin_color","fresh"
"659","124","comment_shortcuts","false"
"658","124","rich_editing","true"
"657","124","nickname","Jane"
"662","124","first_name","Jane"
"663","124","last_name","Wickersham"
"664","124","description","Assistant Professor"
University of Oklahoma"
"823","155","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"822","155","admin_color","fresh"
"821","155","comment_shortcuts","false"
"773","145","last_name","Radke"
"772","145","first_name","Heather"
"706","2","hfst_usersettingstime","1274699979"
"705","2","hfst_usersettings","m0=c&m1=c&m2=c&m3=c&m4=c&m5=c&m6=o&m7=c&m8=c"
"771","145","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"770","145","admin_color","fresh"
"769","145","comment_shortcuts","false"
"768","145","rich_editing","true"
"767","145","nickname","radkeh"
"820","155","rich_editing","true"
"819","155","nickname","sarah davies"
"824","155","default_password_nag","1"
"1332","257","description","I research on Medieval and Renaissance Italian Literature, particularly Petrarch's views on monasticism and church reform."
"1331","257","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"1327","257","nickname","dyocum"
"1328","257","rich_editing","true"
"1329","257","comment_shortcuts","false"
"1330","257","admin_color","fresh"
"25897","1918","last_name","Katsenes"
"25895","1917","default_password_nag","1"
"25924","1919","jabber",""
"25925","1919","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"25926","1919","hfst_user_level","0"
"25880","1917","first_name",""
"1474","286","rich_editing","true"
"1475","286","comment_shortcuts","false"
"1476","286","admin_color","fresh"
"1477","286","hfst_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"1510","1","hfst_user-settings-time","1282242928"
"1509","1","hfst_user-settings","align=center&m0=c&m1=c&m2=c&m3=c&m4=c&m5=c&m6=c&m7=c&m8=c&editor=tinymce&uploader=1"
"1473","286","nickname","Jan Bloemendal"
"23573","1772","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"23572","1772","jabber",""
"23571","1772","yim",""
"23570","1772","aim",""
"23511","1768","default_password_nag","1"
"23509","1768","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"23510","1768","hfst_user_level","0"
"22950","1733","hfst_user_level","0"
"1778","1","metaboxhidden_dashboard","a:3:{i:0;s:21:""dashboard_browser_nag"";i:1;s:23:""dashboard_recent_drafts"";i:2;s:17:""dashboard_primary"";}"
"1777","1","closedpostboxes_dashboard","a:0:{}"
"23508","1768","jabber",""
"23507","1768","yim",""
"23506","1768","aim",""
"23504","1768","show_admin_bar_front","true"
"23503","1768","use_ssl","0"
"23502","1768","admin_color","fresh"
"23500","1768","rich_editing","true"
"2981","395","hfst_user_level","0"
"2982","395","default_password_nag","1"
"2979","395","jabber",""
"2980","395","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"2978","395","yim",""
"2977","395","aim",""
"2976","395","use_ssl","0"
"2975","395","admin_color","fresh"
"2974","395","comment_shortcuts","false"
"2973","395","rich_editing","true"
"2972","395","description",""
"2971","395","nickname","Theo A Janssen"
"2970","395","last_name",""
"2969","395","first_name",""
"23568","1772","show_admin_bar_front","true"
"23567","1772","use_ssl","0"
"23565","1772","comment_shortcuts","false"
"23566","1772","admin_color","fresh"
"23564","1772","rich_editing","true"
"23563","1772","description",""
"21492","1642","jabber",""
"21490","1642","aim",""
"21491","1642","yim",""
"21488","1642","show_admin_bar_front","true"
"21487","1642","use_ssl","0"
"21486","1642","admin_color","fresh"
"21485","1642","comment_shortcuts","false"
"21484","1642","rich_editing","true"
"21483","1642","description","Assistant Professor of German, University of Missouri, Columbia"
"21482","1642","nickname","Sean Franzel"
"21481","1642","last_name","Franzel"
"21480","1642","first_name","Sean"
"22804","1724","jabber",""
"22805","1724","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"22802","1724","aim",""
"22803","1724","yim",""
"22800","1724","show_admin_bar_front","true"
"22799","1724","use_ssl","0"
"22798","1724","admin_color","fresh"
"22796","1724","rich_editing","true"
"22797","1724","comment_shortcuts","false"
"22793","1724","last_name",""
"22794","1724","nickname","Janice Gunther"
"22795","1724","description",""
"22792","1724","first_name",""
"22775","1722","default_password_nag","1"
"22774","1722","hfst_user_level","0"
"22773","1722","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"22772","1722","jabber",""
"22771","1722","yim",""
"22770","1722","aim",""
"22768","1722","show_admin_bar_front","true"
"22767","1722","use_ssl","0"
"22766","1722","admin_color","classic"
"22764","1722","rich_editing","true"
"22765","1722","comment_shortcuts","false"
"22763","1722","description",""
"22791","1723","default_password_nag","1"
"22760","1722","first_name",""
"22761","1722","last_name",""
"22762","1722","nickname","jstrom"
"22790","1723","hfst_user_level","0"
"22789","1723","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"22788","1723","jabber",""
"22787","1723","yim",""
"22786","1723","aim",""
"22784","1723","show_admin_bar_front","true"
"22782","1723","admin_color","fresh"
"22783","1723","use_ssl","0"
"22781","1723","comment_shortcuts","false"
"22780","1723","rich_editing","true"
"22779","1723","description",""
"22778","1723","nickname","eddie.guimont"
"22777","1723","last_name",""
"22776","1723","first_name",""
"13524","1144","hfst_user_level","0"
"13523","1144","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"13522","1144","jabber",""
"13521","1144","yim",""
"13520","1144","aim",""
"13518","1144","show_admin_bar_front","true"
"13517","1144","use_ssl","0"
"13516","1144","admin_color","classic"
"13515","1144","comment_shortcuts","false"
"13514","1144","rich_editing","true"
"13513","1144","description",""
"13512","1144","nickname","Myddvai"
"13510","1144","first_name",""
"13511","1144","last_name",""
"12513","1076","hfst_user_level","0"
"12512","1076","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"12510","1076","yim",""
"12511","1076","jabber",""
"12509","1076","aim",""
"12508","1076","use_ssl","0"
"12507","1076","admin_color","fresh"
"12506","1076","comment_shortcuts","false"
"12505","1076","rich_editing","true"
"12504","1076","description",""
"12503","1076","nickname","yossimaurey"
"12502","1076","last_name","Maurey"
"12501","1076","first_name","Yossi"
"73907","5849","default_password_nag",""
"23274","1754","nickname","JLessard"
"23272","1754","first_name","Jessica"
"23273","1754","last_name","Lessard"
"23560","1772","first_name",""
"23557","1771","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"14295","2","hfst_user-settings-time","1300383650"
"14294","2","hfst_user-settings","m0=c&m1=c&m2=c&m3=c&m4=c&m5=c&m6=o&m7=o&m8=c"
"11100","5","hfst_user-settings-time","1413716980"
"11099","5","hfst_dashboard_quick_press_last_post_id","1470"
"23558","1771","hfst_user_level","0"
"22949","1733","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"22948","1733","jabber",""
"22947","1733","yim",""
"22946","1733","aim",""
"22944","1733","show_admin_bar_front","true"
"22943","1733","use_ssl","0"
"22942","1733","admin_color","fresh"
"22941","1733","comment_shortcuts","false"
"22940","1733","rich_editing","true"
"22938","1733","nickname","howardsend"
"22939","1733","description",""
"22937","1733","last_name","Wiedenheft"
"23501","1768","comment_shortcuts","false"
"22936","1733","first_name","Elizabeth"
"23556","1771","jabber",""
"23555","1771","yim",""
"23554","1771","aim",""
"23551","1771","use_ssl","0"
"23552","1771","show_admin_bar_front","true"
"23550","1771","admin_color","classic"
"23549","1771","comment_shortcuts","false"
"13141","1","users_per_page","112"
"22807","1724","default_password_nag","1"
"22806","1724","hfst_user_level","0"
"21494","1642","hfst_user_level","0"
"21493","1642","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"23561","1772","last_name",""
"23286","1754","hfst_user_level","0"
"23562","1772","nickname","GlaydsKimber"
"23285","1754","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"23284","1754","jabber",""
"23283","1754","yim",""
"26836","1977","hfst_user_level","0"
"23282","1754","aim",""
"23280","1754","show_admin_bar_front","true"
"26837","1977","default_password_nag","1"
"23279","1754","use_ssl","0"
"23278","1754","admin_color","fresh"
"23275","1754","description",""
"23276","1754","rich_editing","true"
"23277","1754","comment_shortcuts","false"
"23499","1768","description",""
"23498","1768","nickname","Abby Jordan"
"23497","1768","last_name",""
"23496","1768","first_name",""
"23547","1771","description",""
"23548","1771","rich_editing","true"
"23545","1771","last_name","Brudevold"
"23546","1771","nickname","siribeckett"
"23544","1771","first_name","Siri"
"25894","1917","hfst_user_level","0"
"25881","1917","last_name",""
"25927","1919","default_password_nag","1"
"25923","1919","yim",""
"25922","1919","aim",""
"23575","1772","default_password_nag","1"
"29154","2167","yim",""
"26895","1980","yim",""
"26896","1980","jabber",""
"26894","1980","aim",""
"23718","1781","hfst_user_level","0"
"23719","1781","default_password_nag","1"
"23717","1781","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"23716","1781","jabber",""
"23714","1781","aim",""
"23715","1781","yim",""
"26834","1977","show_admin_bar_front","true"
"26835","1977","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"23712","1781","show_admin_bar_front","true"
"23711","1781","use_ssl","0"
"23710","1781","admin_color","fresh"
"23709","1781","comment_shortcuts","false"
"23708","1781","rich_editing","true"
"23707","1781","description",""
"23704","1781","first_name","Indra"
"23705","1781","last_name","Djojohadikusumo"
"23706","1781","nickname","indradjojo"
"29153","2167","aim",""
"23736","1783","first_name",""
"23737","1783","last_name",""
"23738","1783","nickname","Alexandra"
"23739","1783","description",""
"23740","1783","rich_editing","true"
"23741","1783","comment_shortcuts","false"
"23742","1783","admin_color","fresh"
"23743","1783","use_ssl","0"
"23744","1783","show_admin_bar_front","true"
"23746","1783","aim",""
"23747","1783","yim",""
"23748","1783","jabber",""
"23749","1783","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"23750","1783","hfst_user_level","0"
"26892","1980","hfst_user_level","0"
"26883","1980","last_name","Dengo"
"26884","1980","nickname","Monica Dengo"
"26885","1980","description","Teacher, calligrapher. I live in Italy."
"26886","1980","rich_editing","true"
"26887","1980","comment_shortcuts","false"
"26888","1980","admin_color","fresh"
"26889","1980","use_ssl","0"
"26890","1980","show_admin_bar_front","true"
"26891","1980","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"23768","1785","first_name",""
"23769","1785","last_name",""
"23770","1785","nickname","milestbird"
"23771","1785","description",""
"23772","1785","rich_editing","true"
"23773","1785","comment_shortcuts","false"
"23774","1785","admin_color","fresh"
"23775","1785","use_ssl","0"
"23776","1785","show_admin_bar_front","true"
"26833","1977","use_ssl","0"
"23778","1785","aim",""
"23779","1785","yim",""
"23780","1785","jabber",""
"23781","1785","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"23782","1785","hfst_user_level","0"
"23784","1786","first_name",""
"23785","1786","last_name",""
"23786","1786","nickname","liam db"
"23787","1786","description",""
"23788","1786","rich_editing","true"
"23789","1786","comment_shortcuts","false"
"23790","1786","admin_color","fresh"
"23791","1786","use_ssl","0"
"23792","1786","show_admin_bar_front","true"
"26832","1977","admin_color","fresh"
"23794","1786","aim",""
"23795","1786","yim",""
"23796","1786","jabber",""
"23797","1786","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"23798","1786","hfst_user_level","0"
"23799","1786","default_password_nag","1"
"23800","1787","first_name",""
"23801","1787","last_name",""
"23802","1787","nickname","tadair"
"23803","1787","description",""
"23804","1787","rich_editing","true"
"23805","1787","comment_shortcuts","false"
"23806","1787","admin_color","fresh"
"23807","1787","use_ssl","0"
"23808","1787","show_admin_bar_front","true"
"26831","1977","comment_shortcuts","false"
"23810","1787","aim",""
"23811","1787","yim",""
"23812","1787","jabber",""
"23813","1787","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"23814","1787","hfst_user_level","0"
"23815","1787","default_password_nag","1"
"23816","1788","first_name",""
"23817","1788","last_name",""
"23818","1788","nickname","tessa"
"23819","1788","description",""
"23820","1788","rich_editing","true"
"23821","1788","comment_shortcuts","false"
"23822","1788","admin_color","classic"
"23823","1788","use_ssl","0"
"23824","1788","show_admin_bar_front","true"
"26830","1977","rich_editing","true"
"23826","1788","aim",""
"23827","1788","yim",""
"23828","1788","jabber",""
"23829","1788","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"23830","1788","hfst_user_level","0"
"23831","1788","default_password_nag","1"
"26882","1980","first_name","Monica"
"26881","8","jabber",""
"26880","8","yim",""
"26878","8","show_admin_bar_front","true"
"26879","8","aim",""
"26877","8","use_ssl","0"
"26876","8","description",""
"26874","8","first_name",""
"26875","8","last_name",""
"26864","1979","jabber",""
"26865","5","first_name",""
"26862","1979","aim",""
"26860","1979","hfst_user_level","0"
"26859","1979","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"26041","1926","default_password_nag","1"
"26040","1926","hfst_user_level","0"
"26039","1926","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"26038","1926","jabber",""
"26037","1926","yim",""
"26036","1926","aim",""
"26829","1977","description",""
"26828","1977","nickname","Nora Jimenez"
"26034","1926","show_admin_bar_front","true"
"26032","1926","admin_color","fresh"
"26033","1926","use_ssl","0"
"26029","1926","description",""
"26030","1926","rich_editing","true"
"26031","1926","comment_shortcuts","false"
"26026","1926","first_name",""
"25899","1918","description",""
"25900","1918","rich_editing","true"
"25901","1918","comment_shortcuts","false"
"25902","1918","admin_color","fresh"
"25903","1918","use_ssl","0"
"25904","1918","show_admin_bar_front","true"
"26827","1977","last_name",""
"25906","1918","aim",""
"25907","1918","yim",""
"25908","1918","jabber",""
"25909","1918","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"25910","1918","hfst_user_level","0"
"25911","1918","default_password_nag","1"
"25928","1920","first_name","Nicholas"
"25929","1920","last_name","Totten"
"25930","1920","nickname","nicholastotten"
"25931","1920","description","I'm a German MA student at the University of Missouri - Columbia"
"25932","1920","rich_editing","true"
"25933","1920","comment_shortcuts","false"
"25934","1920","admin_color","fresh"
"25935","1920","use_ssl","0"
"25936","1920","show_admin_bar_front","true"
"26826","1977","first_name",""
"25938","1920","aim",""
"25939","1920","yim",""
"25940","1920","jabber",""
"25941","1920","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"25942","1920","hfst_user_level","0"
"25944","1921","first_name","Ky"
"25945","1921","last_name","Kessler"
"25946","1921","nickname","kkessler"
"25947","1921","description",""
"25948","1921","rich_editing","true"
"25949","1921","comment_shortcuts","false"
"25950","1921","admin_color","fresh"
"25951","1921","use_ssl","0"
"25952","1921","show_admin_bar_front","true"
"25954","1921","aim",""
"25955","1921","yim",""
"25956","1921","jabber",""
"25957","1921","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"25958","1921","hfst_user_level","0"
"25960","1921","hfst_user-settings","mfold=f"
"25961","1921","hfst_user-settings-time","1322453221"
"25962","1922","first_name",""
"25963","1922","last_name",""
"25964","1922","nickname","Hela"
"25965","1922","description",""
"25966","1922","rich_editing","true"
"25967","1922","comment_shortcuts","false"
"25968","1922","admin_color","classic"
"25969","1922","use_ssl","0"
"25970","1922","show_admin_bar_front","true"
"25972","1922","aim",""
"25973","1922","yim",""
"25974","1922","jabber",""
"25975","1922","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"25976","1922","hfst_user_level","0"
"25977","1922","default_password_nag","1"
"26025","1925","default_password_nag","1"
"25898","1918","nickname","hkatsenes"
"25893","1917","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"25890","1917","aim",""
"25891","1917","yim",""
"25892","1917","jabber",""
"26762","5","metaboxhidden_dashboard","a:0:{}"
"25888","1917","show_admin_bar_front","true"
"25886","1917","admin_color","fresh"
"25887","1917","use_ssl","0"
"25885","1917","comment_shortcuts","false"
"25882","1917","nickname","Chen Chen"
"24920","1857","first_name","Ray"
"24921","1857","last_name","Girvan"
"24922","1857","nickname","raygirvan"
"24923","1857","description",""
"24924","1857","rich_editing","true"
"24925","1857","comment_shortcuts","false"
"24926","1857","admin_color","fresh"
"24927","1857","use_ssl","0"
"24928","1857","show_admin_bar_front","true"
"24930","1857","aim",""
"24931","1857","yim",""
"24932","1857","jabber",""
"24933","1857","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"24934","1857","hfst_user_level","0"
"24935","1857","default_password_nag","1"
"26863","1979","yim",""
"26858","1979","show_admin_bar_front","true"
"26857","1979","use_ssl","0"
"26855","1979","comment_shortcuts","false"
"26856","1979","admin_color","fresh"
"26854","1979","rich_editing","true"
"26853","1979","description",""
"26852","1979","nickname","JPL"
"26851","1979","last_name","Patino Loira"
"26850","1979","first_name","Javier"
"26028","1926","nickname","annirdmn"
"26027","1926","last_name",""
"26024","1925","hfst_user_level","0"
"26021","1925","yim",""
"26022","1925","jabber",""
"26023","1925","hfst_capabilities","a:1:{s:10:""subscriber"";s:1:""1"";}"
"26020","1925","aim",""
"26761","5","closedpostboxes_dashboard","a:1:{i:0;s:17:""dashboard_primary"";}"
"26018","1925","show_admin_bar_front","true"
"26017","1925","use_ssl","0"
"26016","1925","admin_color","fresh"
"26015","1925","comment_shortcuts","false"
"26011","1925","last_name",""
"26012","1925","nickname","Chen JS"
"26014","1925","rich_editing","true"
"26013","1925","description",""
"26010","1925","first_name",""
"25896","1918","first_name","Hana"
"25884","1917","rich_editing","true"
