"229","194","_edit_lock","1277240326"
"230","194","_edit_last","1"
"233","197","_edit_lock","1277240301"
"234","197","_edit_last","1"
"248","207","_edit_last","1"
"250","209","_edit_lock","1277240187"
"251","209","_edit_last","1"
"253","211","_edit_lock","1457456938:4516"
"254","211","_edit_last","1"
"256","213","_edit_lock","1277240143"
"257","213","_edit_last","1"
"259","215","_edit_lock","1280777056"
"260","215","_edit_last","2"
"262","217","_edit_lock","1292348684"
"263","217","_edit_last","1"
"265","219","_edit_lock","1277240068"
"266","219","_edit_last","1"
"268","221","_edit_lock","1452800835:5"
"269","221","_edit_last","1"
"271","223","_edit_lock","1277240017"
"272","223","_edit_last","1"
"274","225","_edit_lock","1277239993"
"275","225","_edit_last","1"
"277","227","_edit_lock","1277239963"
"278","227","_edit_last","1"
"280","229","_edit_lock","1291045507"
"281","229","_edit_last","1"
"283","231","_edit_lock","1292882876"
"284","231","_edit_last","1"
"286","233","_edit_lock","1277239884"
"287","233","_edit_last","1"
"289","235","_edit_lock","1277239858"
"290","235","_edit_last","1"
"292","237","_edit_lock","1277239836"
"293","237","_edit_last","1"
"749","721","_wp_attachment_metadata","a:0:{}"
"297","240","_edit_lock","1253026528"
"298","240","_edit_last","1"
"304","244","_edit_last","1"
"303","244","_edit_lock","1277239806"
"306","246","_edit_lock","1277239783"
"307","246","_edit_last","1"
"309","248","_edit_lock","1277239759"
"310","248","_edit_last","1"
"312","250","_edit_lock","1414107637:4516"
"313","250","_edit_last","1"
"315","252","_edit_lock","1277239715"
"316","252","_edit_last","1"
"318","254","_edit_lock","1277239688"
"319","254","_edit_last","1"
"321","256","_edit_lock","1277239665"
"322","256","_edit_last","1"
"324","258","_edit_lock","1442956587:1"
"325","258","_edit_last","1"
"327","260","_edit_lock","1277239613"
"328","260","_edit_last","1"
"330","262","_edit_lock","1277239590"
"331","262","_edit_last","1"
"333","264","_edit_lock","1277239568"
"334","264","_edit_last","1"
"336","266","_edit_lock","1277239543"
"337","266","_edit_last","1"
"339","268","_edit_lock","1246979781"
"340","268","_edit_last","1"
"342","270","_edit_lock","1311598788:5"
"343","270","_edit_last","5"
"345","272","_edit_lock","1277239464"
"346","272","_edit_last","1"
"348","274","_edit_lock","1277239438"
"349","274","_edit_last","1"
"351","276","_edit_lock","1316558557:2"
"352","276","_edit_last","1"
"354","278","_edit_lock","1277239388"
"355","278","_edit_last","1"
"357","280","_edit_lock","1277239356"
"358","280","_edit_last","1"
"360","282","_edit_lock","1416012348:5"
"361","282","_edit_last","1"
"363","284","_edit_lock","1277239329"
"364","284","_edit_last","1"
"366","286","_edit_lock","1277239306"
"367","286","_edit_last","1"
"369","288","_edit_lock","1372155836:5"
"370","288","_edit_last","1"
"372","290","_edit_lock","1277239255"
"373","290","_edit_last","1"
"375","292","_edit_lock","1451434924:5"
"376","292","_edit_last","1"
"378","294","_edit_lock","1277239195"
"379","294","_edit_last","1"
"381","296","_edit_lock","1371726787:5"
"382","296","_edit_last","1"
"384","298","_edit_lock","1451952684:5"
"385","298","_edit_last","1"
"387","300","_edit_lock","1277239103"
"388","300","_edit_last","1"
"390","302","_edit_lock","1301050252:5"
"391","302","_edit_last","1"
"394","305","_edit_lock","1277239049"
"395","305","_edit_last","1"
"397","307","_edit_lock","1277239026"
"398","307","_edit_last","1"
"400","309","_edit_lock","1488456120:5"
"401","309","_edit_last","5"
"403","311","_edit_lock","1277238982"
"404","311","_edit_last","1"
"406","313","_edit_lock","1345235100:2"
"407","313","_edit_last","1"
"409","315","_edit_lock","1277238931"
"410","315","_edit_last","1"
"412","317","_edit_lock","1277238845"
"413","317","_edit_last","1"
"415","319","_edit_lock","1277238808"
"416","319","_edit_last","2"
"418","321","_edit_lock","1432390995:5"
"419","321","_edit_last","1"
"421","323","_edit_lock","1277238760"
"422","323","_edit_last","1"
"424","325","_edit_lock","1277238734"
"425","325","_edit_last","1"
"427","327","_edit_lock","1338244121:5"
"428","327","_edit_last","1"
"430","329","_edit_lock","1277238674"
"431","329","_edit_last","1"
"433","331","_edit_lock","1277238647"
"434","331","_edit_last","1"
"436","333","_edit_lock","1277238624"
"437","333","_edit_last","1"
"439","335","_edit_lock","1356647254:2"
"440","335","_edit_last","1"
"442","337","_edit_lock","1277238561"
"443","337","_edit_last","1"
"445","339","_edit_lock","1313072570:2"
"446","339","_edit_last","2"
"448","341","_edit_lock","1277238509"
"449","341","_edit_last","1"
"451","343","_edit_lock","1277238484"
"452","343","_edit_last","1"
"454","345","_edit_lock","1277238453"
"455","345","_edit_last","1"
"457","347","_edit_lock","1277238426"
"458","347","_edit_last","1"
"460","349","_edit_lock","1277238397"
"461","349","_edit_last","1"
"463","351","_edit_lock","1426377186:5"
"464","351","_edit_last","1"
"466","353","_edit_lock","1277238323"
"467","353","_edit_last","1"
"469","355","_edit_lock","1381754517:5"
"470","355","_edit_last","1"
"472","357","_edit_lock","1316658271:5"
"473","357","_edit_last","1"
"475","359","_edit_lock","1277238241"
"476","359","_edit_last","1"
"478","361","_edit_lock","1277238211"
"479","361","_edit_last","1"
"481","363","_edit_lock","1316977296:5"
"482","363","_edit_last","5"
"484","365","_edit_lock","1368457649:2"
"485","365","_edit_last","1"
"487","367","_edit_lock","1277238145"
"488","367","_edit_last","1"
"490","369","_edit_lock","1277238120"
"491","369","_edit_last","1"
"493","371","_edit_lock","1277238089"
"494","371","_edit_last","1"
"496","373","_edit_lock","1363016430:2"
"497","373","_edit_last","1"
"499","375","_edit_lock","1277238008"
"500","375","_edit_last","1"
"502","377","_edit_lock","1277237984"
"503","377","_edit_last","1"
"505","379","_edit_lock","1277237955"
"506","379","_edit_last","1"
"508","381","_edit_lock","1452109053:4516"
"509","381","_edit_last","2"
"511","383","_edit_lock","1439498422:2"
"512","383","_edit_last","1"
"514","385","_edit_lock","1277237861"
"515","385","_edit_last","1"
"520","388","_edit_lock","1277237810"
"518","387","_edit_lock","1291237412"
"519","387","_edit_last","1"
"521","388","_edit_last","1"
"523","390","_edit_lock","1365605039:2"
"524","390","_edit_last","1"
"526","392","_edit_lock","1277237751"
"527","392","_edit_last","1"
"529","394","_edit_lock","1508010008:5"
"530","394","_edit_last","1"
"532","396","_edit_lock","1328638595:2"
"533","396","_edit_last","1"
"535","398","_edit_lock","1277237691"
"536","398","_edit_last","1"
"538","400","_edit_lock","1499952526:2"
"539","400","_edit_last","2"
"541","402","_edit_lock","1481757346:1"
"542","402","_edit_last","1"
"748","721","_wp_attached_file","/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/10/wing-zp-535s-6755-hvc-pugillari-last-page_crop_resize.jpg"
"743","717","_wp_attached_file","/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/10/case-y-672t3058-il-terentio-latino-comentato-in-lingua-toscana-spine-binding-2_test1.jpg"
"744","717","_wp_attachment_metadata","a:6:{s:5:""width"";i:1500;s:6:""height"";i:441;s:14:""hwstring_small"";s:23:""height='37' width='128'"";s:4:""file"";s:172:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/10/case-y-672t3058-il-terentio-latino-comentato-in-lingua-toscana-spine-binding-2_test1.jpg"";s:5:""sizes"";a:2:{s:9:""thumbnail"";a:3:{s:4:""file"";s:96:""case-y-672t3058-il-terentio-latino-comentato-in-lingua-toscana-spine-binding-2_test1-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;}s:6:""medium"";a:3:{s:4:""file"";s:95:""case-y-672t3058-il-terentio-latino-comentato-in-lingua-toscana-spine-binding-2_test1-300x88.jpg"";s:5:""width"";i:300;s:6:""height"";i:88;}}s:10:""image_meta"";a:10:{s:8:""aperture"";i:0;s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";i:0;s:9:""copyright"";s:20:""THE NEWBERRY LIBRARY"";s:12:""focal_length"";i:0;s:3:""iso"";i:0;s:13:""shutter_speed"";i:0;s:5:""title"";s:0:"""";}}"
"750","722","_wp_attached_file","/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/10/wing-zp-535s-6755-hvc-pugillari-last-page_crop_resize1.jpg"
"751","722","_wp_attachment_metadata","a:6:{s:5:""width"";i:756;s:6:""height"";i:447;s:14:""hwstring_small"";s:23:""height='75' width='128'"";s:4:""file"";s:142:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/10/wing-zp-535s-6755-hvc-pugillari-last-page_crop_resize1.jpg"";s:5:""sizes"";a:2:{s:9:""thumbnail"";a:3:{s:4:""file"";s:66:""wing-zp-535s-6755-hvc-pugillari-last-page_crop_resize1-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;}s:6:""medium"";a:3:{s:4:""file"";s:66:""wing-zp-535s-6755-hvc-pugillari-last-page_crop_resize1-300x177.jpg"";s:5:""width"";i:300;s:6:""height"";i:177;}}s:10:""image_meta"";a:10:{s:8:""aperture"";i:0;s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";i:0;s:9:""copyright"";s:20:""THE NEWBERRY LIBRARY"";s:12:""focal_length"";i:0;s:3:""iso"";i:0;s:13:""shutter_speed"";i:0;s:5:""title"";s:0:"""";}}"
"754","725","_wp_attached_file","/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/10/wing-zp-535d175negrotitle-thumb.jpg"
"755","725","_wp_attachment_metadata","a:6:{s:5:""width"";i:288;s:6:""height"";i:80;s:14:""hwstring_small"";s:23:""height='35' width='128'"";s:4:""file"";s:119:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/10/wing-zp-535d175negrotitle-thumb.jpg"";s:5:""sizes"";a:1:{s:9:""thumbnail"";a:3:{s:4:""file"";s:42:""wing-zp-535d175negrotitle-thumb-150x80.jpg"";s:5:""width"";i:150;s:6:""height"";i:80;}}s:10:""image_meta"";a:10:{s:8:""aperture"";i:0;s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";i:0;s:9:""copyright"";s:0:"""";s:12:""focal_length"";i:0;s:3:""iso"";i:0;s:13:""shutter_speed"";i:0;s:5:""title"";s:0:"""";}}"
"897","826","_wp_attachment_metadata","a:6:{s:5:""width"";i:288;s:6:""height"";i:399;s:14:""hwstring_small"";s:22:""height='96' width='69'"";s:4:""file"";s:131:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/11/inc6141-rudimenta-grammatices-folio1r-thumb.jpg"";s:5:""sizes"";a:2:{s:9:""thumbnail"";a:3:{s:4:""file"";s:55:""inc6141-rudimenta-grammatices-folio1r-thumb-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;}s:6:""medium"";a:3:{s:4:""file"";s:55:""inc6141-rudimenta-grammatices-folio1r-thumb-216x300.jpg"";s:5:""width"";i:216;s:6:""height"";i:300;}}s:10:""image_meta"";a:10:{s:8:""aperture"";i:0;s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";i:0;s:9:""copyright"";s:20:""THE NEWBERRY LIBRARY"";s:12:""focal_length"";i:0;s:3:""iso"";i:0;s:13:""shutter_speed"";i:0;s:5:""title"";s:0:"""";}}"
"896","826","_wp_attached_file","/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/11/inc6141-rudimenta-grammatices-folio1r-thumb.jpg"
"775","745","_wp_attached_file","/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/10/case-x-674172-citadella-methodus-title-page-w-ruler-thumb.jpg"
"776","745","_wp_attachment_metadata","a:6:{s:5:""width"";i:288;s:6:""height"";i:447;s:14:""hwstring_small"";s:22:""height='96' width='61'"";s:4:""file"";s:145:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/10/case-x-674172-citadella-methodus-title-page-w-ruler-thumb.jpg"";s:5:""sizes"";a:2:{s:9:""thumbnail"";a:3:{s:4:""file"";s:69:""case-x-674172-citadella-methodus-title-page-w-ruler-thumb-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;}s:6:""medium"";a:3:{s:4:""file"";s:69:""case-x-674172-citadella-methodus-title-page-w-ruler-thumb-193x300.jpg"";s:5:""width"";i:193;s:6:""height"";i:300;}}s:10:""image_meta"";a:10:{s:8:""aperture"";i:0;s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";i:0;s:9:""copyright"";s:20:""THE NEWBERRY LIBRARY"";s:12:""focal_length"";i:0;s:3:""iso"";i:0;s:13:""shutter_speed"";i:0;s:5:""title"";s:0:"""";}}"
"777","746","_wp_attached_file","/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/10/case-x-674225-grammatica-despautere-first-title-page-thumb.jpg"
"778","746","_wp_attachment_metadata","a:6:{s:5:""width"";i:288;s:6:""height"";i:418;s:14:""hwstring_small"";s:22:""height='96' width='66'"";s:4:""file"";s:146:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/10/case-x-674225-grammatica-despautere-first-title-page-thumb.jpg"";s:5:""sizes"";a:2:{s:9:""thumbnail"";a:3:{s:4:""file"";s:70:""case-x-674225-grammatica-despautere-first-title-page-thumb-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;}s:6:""medium"";a:3:{s:4:""file"";s:70:""case-x-674225-grammatica-despautere-first-title-page-thumb-206x300.jpg"";s:5:""width"";i:206;s:6:""height"";i:300;}}s:10:""image_meta"";a:10:{s:8:""aperture"";i:0;s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";i:0;s:9:""copyright"";s:0:"""";s:12:""focal_length"";i:0;s:3:""iso"";i:0;s:13:""shutter_speed"";i:0;s:5:""title"";s:0:"""";}}"
"780","748","_wp_attached_file","/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/11/wing-zp-535d175negrotitle-thumb.jpg"
"781","748","_wp_attachment_metadata","a:6:{s:5:""width"";i:288;s:6:""height"";i:80;s:14:""hwstring_small"";s:23:""height='35' width='128'"";s:4:""file"";s:119:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/11/wing-zp-535d175negrotitle-thumb.jpg"";s:5:""sizes"";a:1:{s:9:""thumbnail"";a:3:{s:4:""file"";s:42:""wing-zp-535d175negrotitle-thumb-150x80.jpg"";s:5:""width"";i:150;s:6:""height"";i:80;}}s:10:""image_meta"";a:10:{s:8:""aperture"";i:0;s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";i:0;s:9:""copyright"";s:0:"""";s:12:""focal_length"";i:0;s:3:""iso"";i:0;s:13:""shutter_speed"";i:0;s:5:""title"";s:0:"""";}}"
"782","749","_wp_attached_file","/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/11/wing-zp-535d175-thumb.jpg"
"783","749","_wp_attachment_metadata","a:6:{s:5:""width"";i:288;s:6:""height"";i:428;s:14:""hwstring_small"";s:22:""height='96' width='64'"";s:4:""file"";s:109:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/11/wing-zp-535d175-thumb.jpg"";s:5:""sizes"";a:2:{s:9:""thumbnail"";a:3:{s:4:""file"";s:33:""wing-zp-535d175-thumb-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;}s:6:""medium"";a:3:{s:4:""file"";s:33:""wing-zp-535d175-thumb-201x300.jpg"";s:5:""width"";i:201;s:6:""height"";i:300;}}s:10:""image_meta"";a:10:{s:8:""aperture"";i:0;s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:604:""Wing ZP 535.D175"Author: Negro, Pescennio Francesco, b. 1452."Title: Quea i[n] hoc p[er]utili oposculo co[n]tine[n]tur : Francisci Nigri viri diligentissimi De gra[m]matica libri dece[m] : i[n] quibus ab ipsis elementis pueru[m] ad poeticum officiu[m]: [et] ad scribe[n]di: dice[n]diq[ue] ornatu[m] p[er]ducit. Georgij Valle De orthographia opusculum consumatissimum. Libanii sophistae De componendis epistolis praeceptiones vtilissimae per Philelphu[m] traductae [et] aliae per Po[n]ticum."Published: Impressum Mediolani : Per Gotardum de Ponte, anno domini 1508."Title page "scan @ 600 dpi"date 2-27-07"";s:17:""created_timestamp"";i:0;s:9:""copyright"";s:20:""THE NEWBERRY LIBRARY"";s:12:""focal_length"";i:0;s:3:""iso"";i:0;s:13:""shutter_speed"";i:0;s:5:""title"";s:0:"""";}}"
"785","751","_wp_attached_file","/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/11/inc44235-foliovault-rudimenta-grammatica-perottus-pg109-verso-thumb.jpg"
"786","751","_wp_attachment_metadata","a:6:{s:5:""width"";i:288;s:6:""height"";i:426;s:14:""hwstring_small"";s:22:""height='96' width='64'"";s:4:""file"";s:155:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/11/inc44235-foliovault-rudimenta-grammatica-perottus-pg109-verso-thumb.jpg"";s:5:""sizes"";a:2:{s:9:""thumbnail"";a:3:{s:4:""file"";s:79:""inc44235-foliovault-rudimenta-grammatica-perottus-pg109-verso-thumb-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;}s:6:""medium"";a:3:{s:4:""file"";s:79:""inc44235-foliovault-rudimenta-grammatica-perottus-pg109-verso-thumb-202x300.jpg"";s:5:""width"";i:202;s:6:""height"";i:300;}}s:10:""image_meta"";a:10:{s:8:""aperture"";i:0;s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";i:0;s:9:""copyright"";s:0:"""";s:12:""focal_length"";i:0;s:3:""iso"";i:0;s:13:""shutter_speed"";i:0;s:5:""title"";s:0:"""";}}"
"788","753","_wp_attached_file","/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/11/inc44235-foliovault-rudimenta-grammatica-perottus-pg15-recto-detail-thumb.jpg"
"789","753","_wp_attachment_metadata","a:6:{s:5:""width"";i:288;s:6:""height"";i:151;s:14:""hwstring_small"";s:23:""height='67' width='128'"";s:4:""file"";s:161:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/11/inc44235-foliovault-rudimenta-grammatica-perottus-pg15-recto-detail-thumb.jpg"";s:5:""sizes"";a:1:{s:9:""thumbnail"";a:3:{s:4:""file"";s:85:""inc44235-foliovault-rudimenta-grammatica-perottus-pg15-recto-detail-thumb-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;}}s:10:""image_meta"";a:10:{s:8:""aperture"";i:0;s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";i:0;s:9:""copyright"";s:0:"""";s:12:""focal_length"";i:0;s:3:""iso"";i:0;s:13:""shutter_speed"";i:0;s:5:""title"";s:0:"""";}}"
"790","754","_wp_attached_file","/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/11/inc44235-foliovault-rudimenta-grammatica-perottus-pg64-recto-thumb.jpg"
"791","754","_wp_attachment_metadata","a:6:{s:5:""width"";i:288;s:6:""height"";i:408;s:14:""hwstring_small"";s:22:""height='96' width='67'"";s:4:""file"";s:154:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/11/inc44235-foliovault-rudimenta-grammatica-perottus-pg64-recto-thumb.jpg"";s:5:""sizes"";a:2:{s:9:""thumbnail"";a:3:{s:4:""file"";s:78:""inc44235-foliovault-rudimenta-grammatica-perottus-pg64-recto-thumb-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;}s:6:""medium"";a:3:{s:4:""file"";s:78:""inc44235-foliovault-rudimenta-grammatica-perottus-pg64-recto-thumb-211x300.jpg"";s:5:""width"";i:211;s:6:""height"";i:300;}}s:10:""image_meta"";a:10:{s:8:""aperture"";i:0;s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";i:0;s:9:""copyright"";s:0:"""";s:12:""focal_length"";i:0;s:3:""iso"";i:0;s:13:""shutter_speed"";i:0;s:5:""title"";s:0:"""";}}"
"792","755","_wp_attached_file","/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/11/inc44235-foliovault-rudimenta-grammatica-perottus-detail-pg109-recto-thumb.jpg"
"793","755","_wp_attachment_metadata","a:6:{s:5:""width"";i:288;s:6:""height"";i:77;s:14:""hwstring_small"";s:23:""height='34' width='128'"";s:4:""file"";s:162:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/11/inc44235-foliovault-rudimenta-grammatica-perottus-detail-pg109-recto-thumb.jpg"";s:5:""sizes"";a:1:{s:9:""thumbnail"";a:3:{s:4:""file"";s:85:""inc44235-foliovault-rudimenta-grammatica-perottus-detail-pg109-recto-thumb-150x77.jpg"";s:5:""width"";i:150;s:6:""height"";i:77;}}s:10:""image_meta"";a:10:{s:8:""aperture"";i:0;s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";i:0;s:9:""copyright"";s:0:"""";s:12:""focal_length"";i:0;s:3:""iso"";i:0;s:13:""shutter_speed"";i:0;s:5:""title"";s:0:"""";}}"
"795","757","_wp_attached_file","/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/11/case-y-672t3058-il-terentio-latino-comentato-in-lingua-toscana-spine-binding-2-thumb.jpg"
"796","757","_wp_attachment_metadata","a:6:{s:5:""width"";i:288;s:6:""height"";i:85;s:14:""hwstring_small"";s:23:""height='37' width='128'"";s:4:""file"";s:172:""/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/11/case-y-672t3058-il-terentio-latino-comentato-in-lingua-toscana-spine-binding-2-thumb.jpg"";s:5:""sizes"";a:1:{s:9:""thumbnail"";a:3:{s:4:""file"";s:95:""case-y-672t3058-il-terentio-latino-comentato-in-lingua-toscana-spine-binding-2-thumb-150x85.jpg"";s:5:""width"";i:150;s:6:""height"";i:85;}}s:10:""image_meta"";a:10:{s:8:""aperture"";i:0;s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";i:0;s:9:""copyright"";s:20:""THE NEWBERRY LIBRARY"";s:12:""focal_length"";i:0;s:3:""iso"";i:0;s:13:""shutter_speed"";i:0;s:5:""title"";s:0:"""";}}"
"801","762","_wp_attached_file","/mnt/local/home/nlhumanismadmin/humanismforsale.org/text/wp-content/uploads/2008/11/wing-f-zp-535s417-terentius-cum-tribustitle-page-thumb.jpg"
